date_time,maxtempC,mintempC,totalSnow_cm,sunHour,uvIndex,uvIndex,moon_illumination,moonrise,moonset,sunrise,sunset,DewPointC,FeelsLikeC,HeatIndexC,WindChillC,WindGustKmph,cloudcover,humidity,precipMM,pressure,tempC,visibility,winddirDegree,windspeedKmph
2010-06-12,22,16,0.0,17.4,5,5,0,04:14 AM,10:27 PM,04:46 AM,10:02 PM,12,19,20,19,26,20,64,0.0,1005,22,10,254,18
2010-06-13,14,11,0.0,13.9,3,3,5,05:20 AM,11:12 PM,04:46 AM,10:03 PM,10,11,12,11,26,79,84,1.7,1009,14,9,257,17
2010-06-14,18,10,0.0,16.0,4,4,13,06:40 AM,11:44 PM,04:46 AM,10:04 PM,9,12,13,12,11,56,82,0.9,1015,18,8,263,8
2010-06-15,19,8,0.0,17.4,4,4,20,08:10 AM,No moonset,04:45 AM,10:04 PM,8,13,14,13,16,21,70,0.0,1017,19,8,293,11
2010-06-16,17,8,0.0,16.7,4,4,28,09:41 AM,12:07 AM,04:45 AM,10:05 PM,6,12,13,12,19,46,67,0.5,1019,17,9,315,13
2010-06-17,19,6,0.0,16.0,4,4,35,11:11 AM,12:24 AM,04:45 AM,10:05 PM,6,13,14,13,17,40,63,0.1,1020,19,10,288,11
2010-06-18,22,7,0.0,17.4,5,5,43,12:38 PM,12:39 AM,04:45 AM,10:06 PM,8,16,17,16,20,13,60,0.0,1011,22,10,193,13
2010-06-19,15,7,0.0,14.6,3,3,50,02:04 PM,12:53 AM,04:45 AM,10:06 PM,11,12,13,12,24,61,89,4.4,1002,15,9,225,15
2010-06-20,20,5,0.0,14.6,3,3,58,03:30 PM,01:06 AM,04:45 AM,10:06 PM,10,13,14,13,14,58,81,6.0,1010,20,9,84,9
2010-06-21,13,11,0.0,13.2,3,3,65,04:54 PM,01:22 AM,04:45 AM,10:07 PM,11,10,11,10,20,100,97,4.4,1011,13,7,340,13
2010-06-22,19,10,0.0,16.0,4,4,73,06:17 PM,01:41 AM,04:46 AM,10:07 PM,10,12,14,12,21,59,79,0.1,1014,19,8,332,14
2010-06-23,13,8,0.0,13.2,3,3,80,07:36 PM,02:05 AM,04:46 AM,10:07 PM,10,9,10,9,22,89,96,5.7,1013,13,7,242,13
2010-06-24,19,12,0.0,13.2,3,3,88,08:43 PM,02:38 AM,04:46 AM,10:07 PM,14,14,15,14,23,97,95,3.5,1010,19,6,16,14
2010-06-25,23,14,0.0,16.0,5,5,96,09:38 PM,03:24 AM,04:47 AM,10:07 PM,17,19,19,19,9,60,89,0.0,1010,23,8,211,6
2010-06-26,24,13,0.0,16.7,5,5,100,10:17 PM,04:22 AM,04:47 AM,10:07 PM,13,18,19,18,18,49,73,0.0,1012,24,8,319,12
2010-06-27,22,10,0.0,17.4,5,5,89,10:45 PM,05:30 AM,04:48 AM,10:07 PM,10,16,17,16,18,4,66,0.0,1020,22,10,106,12
2010-06-28,23,11,0.0,17.4,5,5,82,11:06 PM,06:43 AM,04:48 AM,10:07 PM,10,18,19,18,15,0,64,0.0,1022,23,10,46,9
2010-06-29,25,12,0.0,17.4,5,5,74,11:22 PM,07:58 AM,04:49 AM,10:06 PM,13,20,21,20,13,3,67,0.0,1020,25,10,72,8
2010-06-30,27,14,0.0,17.4,6,6,67,11:35 PM,09:11 AM,04:50 AM,10:06 PM,14,22,22,22,12,5,65,0.0,1017,27,10,188,7
2010-07-01,25,13,0.0,17.4,5,5,64,11:46 PM,10:23 AM,04:50 AM,10:06 PM,12,19,20,19,17,22,67,0.0,1016,25,10,289,11
2010-07-02,21,10,0.0,16.7,5,5,57,11:57 PM,11:34 AM,04:51 AM,10:05 PM,11,17,17,17,14,29,72,0.0,1018,21,9,322,9
2010-07-03,24,12,0.0,17.4,5,5,50,No moonrise,12:45 PM,04:52 AM,10:05 PM,13,19,19,19,15,29,70,0.0,1019,24,10,107,10
2010-07-04,26,14,0.0,17.4,5,5,42,12:07 AM,01:58 PM,04:53 AM,10:04 PM,14,20,21,20,15,31,70,0.1,1018,26,10,47,9
2010-07-05,29,17,0.0,16.7,6,6,35,12:20 AM,03:13 PM,04:54 AM,10:03 PM,17,23,23,23,8,41,74,0.0,1015,29,8,188,5
2010-07-06,25,17,0.0,17.4,6,6,28,12:34 AM,04:29 PM,04:55 AM,10:03 PM,19,21,22,21,14,38,85,6.3,1010,25,9,249,8
2010-07-07,19,16,0.0,13.8,4,4,21,12:54 AM,05:49 PM,04:56 AM,10:02 PM,16,18,18,18,26,88,89,1.3,1012,19,10,311,16
2010-07-08,16,15,0.0,13.1,4,4,13,01:22 AM,07:04 PM,04:57 AM,10:01 PM,13,15,15,15,29,82,87,4.4,1017,16,10,305,17
2010-07-09,27,15,0.0,17.4,6,6,6,02:01 AM,08:11 PM,04:58 AM,10:00 PM,14,21,22,21,16,31,67,0.0,1021,27,10,321,11
2010-07-10,30,16,0.0,17.0,6,6,0,02:58 AM,09:04 PM,04:59 AM,09:59 PM,17,24,24,24,6,14,69,0.0,1023,30,10,166,4
2010-07-11,31,15,0.0,16.6,6,6,0,04:12 AM,09:43 PM,05:01 AM,09:58 PM,16,26,26,25,9,4,62,0.0,1022,31,10,80,5
2010-07-12,31,18,0.0,16.6,6,6,1,05:41 AM,10:09 PM,05:02 AM,09:57 PM,17,26,26,25,15,6,62,0.0,1019,31,10,90,9
2010-07-13,32,19,0.0,16.5,6,6,8,07:14 AM,10:30 PM,05:03 AM,09:56 PM,18,26,26,25,12,30,66,0.0,1013,32,10,123,8
2010-07-14,28,18,0.0,16.5,6,6,16,08:47 AM,10:46 PM,05:05 AM,09:55 PM,19,24,24,23,8,40,78,0.0,1012,28,10,78,5
2010-07-15,29,18,0.0,16.5,6,6,23,10:18 AM,11:00 PM,05:06 AM,09:54 PM,20,25,25,24,9,25,82,4.1,1014,29,7,209,6
2010-07-16,31,18,0.0,16.5,6,6,30,11:48 AM,11:14 PM,05:07 AM,09:53 PM,19,27,27,25,9,22,71,0.0,1019,31,8,260,6
2010-07-17,32,19,0.0,16.4,7,7,37,01:15 PM,11:30 PM,05:09 AM,09:52 PM,18,27,27,26,13,19,64,1.2,1019,32,10,103,8
2010-07-18,31,18,0.0,15.7,7,7,45,02:41 PM,11:47 PM,05:10 AM,09:50 PM,20,28,28,26,17,43,72,0.7,1017,31,10,195,11
2010-07-19,26,17,0.0,14.8,6,6,52,04:05 PM,No moonset,05:12 AM,09:49 PM,14,21,21,21,19,65,68,0.0,1021,26,10,317,13
2010-07-20,24,15,0.0,15.7,5,5,59,05:25 PM,12:09 AM,05:13 AM,09:48 PM,13,19,20,19,9,45,67,0.0,1021,24,10,225,6
2010-07-21,28,14,0.0,16.3,6,6,66,06:36 PM,12:40 AM,05:15 AM,09:46 PM,16,24,24,23,14,25,65,0.0,1016,28,10,121,8
2010-07-22,32,19,0.0,16.3,7,7,74,07:34 PM,01:21 AM,05:17 AM,09:45 PM,17,27,27,26,17,24,62,0.0,1014,32,10,159,11
2010-07-23,32,20,0.0,16.3,7,7,81,08:17 PM,02:14 AM,05:18 AM,09:43 PM,18,28,28,27,15,24,61,3.1,1012,32,10,148,9
2010-07-24,33,21,0.0,16.2,7,7,88,08:49 PM,03:19 AM,05:20 AM,09:41 PM,13,28,28,27,25,32,44,0.0,1007,33,10,106,16
2010-07-25,29,21,0.0,16.2,6,6,96,09:12 PM,04:29 AM,05:21 AM,09:40 PM,14,26,26,25,18,33,54,0.0,1007,29,10,195,12
2010-07-26,27,16,0.0,15.6,6,6,100,09:30 PM,05:44 AM,05:23 AM,09:38 PM,15,22,23,22,13,50,66,0.2,1009,27,10,233,8
2010-07-27,28,17,0.0,16.1,6,6,90,09:43 PM,06:57 AM,05:25 AM,09:36 PM,17,22,23,22,14,45,72,0.5,1010,28,8,63,9
2010-07-28,27,16,0.0,16.1,6,6,83,09:55 PM,08:09 AM,05:27 AM,09:35 PM,15,22,22,22,17,26,70,0.0,1005,27,10,158,11
2010-07-29,22,14,0.0,12.9,4,4,75,10:05 PM,09:21 AM,05:28 AM,09:33 PM,15,18,19,18,18,59,81,0.0,1003,22,7,188,12
2010-07-30,26,13,0.0,16.0,5,5,68,10:16 PM,10:31 AM,05:30 AM,09:31 PM,13,20,20,20,19,40,69,0.0,1014,26,8,168,12
2010-07-31,27,15,0.0,16.0,6,6,64,10:28 PM,11:43 AM,05:32 AM,09:29 PM,15,21,22,21,9,41,70,4.3,1017,27,10,186,6
2010-08-01,28,14,0.0,14.7,5,5,54,10:41 PM,12:56 PM,05:33 AM,09:27 PM,17,21,22,21,8,55,79,3.9,1016,28,7,174,5
2010-08-02,28,14,0.0,15.9,6,6,46,10:58 PM,02:10 PM,05:35 AM,09:25 PM,16,22,23,22,8,17,71,0.0,1015,28,8,194,5
2010-08-03,30,18,0.0,15.9,6,6,39,11:22 PM,03:27 PM,05:37 AM,09:23 PM,16,25,25,24,20,23,61,0.0,1010,30,10,146,12
2010-08-04,25,16,0.0,12.8,6,6,32,11:54 PM,04:42 PM,05:39 AM,09:21 PM,16,20,21,20,18,64,76,0.0,1009,25,10,268,12
2010-08-05,20,15,0.0,11.8,4,4,24,No moonrise,05:53 PM,05:41 AM,09:19 PM,16,18,18,18,12,82,93,0.3,1012,20,3,134,8
2010-08-06,31,15,0.0,15.8,6,6,17,12:41 AM,06:51 PM,05:42 AM,09:17 PM,17,24,24,23,14,35,72,0.0,1014,31,8,55,8
2010-08-07,35,19,0.0,15.7,7,7,10,01:46 AM,07:36 PM,05:44 AM,09:15 PM,14,26,26,26,21,14,52,0.0,1013,35,10,139,12
2010-08-08,28,18,0.0,15.7,6,6,3,03:07 AM,08:08 PM,05:46 AM,09:13 PM,17,24,24,23,13,23,72,1.0,1013,28,10,208,8
2010-08-09,25,15,0.0,15.6,5,5,0,04:37 AM,08:32 PM,05:48 AM,09:11 PM,15,20,20,20,14,27,75,0.0,1016,25,9,201,9
2010-08-10,27,14,0.0,15.6,5,5,0,06:12 AM,08:51 PM,05:50 AM,09:09 PM,16,20,21,20,10,19,79,3.2,1017,27,9,185,6
2010-08-11,28,14,0.0,15.6,6,6,4,07:47 AM,09:06 PM,05:51 AM,09:07 PM,16,21,21,21,9,16,77,0.0,1017,28,8,130,6
2010-08-12,29,16,0.0,15.5,6,6,12,09:20 AM,09:21 PM,05:53 AM,09:05 PM,16,23,23,23,13,19,68,1.0,1018,29,9,143,7
2010-08-13,33,18,0.0,15.5,7,7,19,10:51 AM,09:36 PM,05:55 AM,09:02 PM,15,26,26,25,18,24,56,0.0,1019,33,10,127,11
2010-08-14,34,20,0.0,15.4,7,7,26,12:21 PM,09:54 PM,05:57 AM,09:00 PM,14,27,27,27,21,7,50,0.0,1018,34,10,133,13
2010-08-15,34,20,0.0,14.5,7,7,33,01:49 PM,10:15 PM,05:59 AM,08:58 PM,15,27,27,27,18,4,51,0.0,1017,34,10,160,11
2010-08-16,34,20,0.0,11.6,7,7,41,03:12 PM,10:43 PM,06:01 AM,08:56 PM,15,28,28,27,13,11,51,0.0,1014,34,10,154,8
2010-08-17,27,15,0.0,10.5,6,6,48,04:27 PM,11:21 PM,06:02 AM,08:53 PM,15,21,22,21,18,22,68,0.4,1009,27,9,197,11
2010-08-18,22,14,0.0,9.4,5,5,55,05:30 PM,No moonset,06:04 AM,08:51 PM,14,18,19,18,17,50,77,0.4,1003,22,10,209,11
2010-08-19,19,14,0.0,7.2,4,4,63,06:17 PM,12:10 AM,06:06 AM,08:49 PM,14,15,16,15,29,99,89,4.2,1003,19,6,262,20
2010-08-20,23,13,0.0,10.5,5,5,70,06:52 PM,01:11 AM,06:08 AM,08:46 PM,12,17,18,17,22,37,75,0.0,1016,23,10,313,15
2010-08-21,23,11,0.0,9.4,5,5,77,07:18 PM,02:19 AM,06:10 AM,08:44 PM,13,17,18,17,21,56,75,0.0,1022,23,9,248,12
2010-08-22,26,15,0.0,10.5,6,6,84,07:37 PM,03:32 AM,06:12 AM,08:41 PM,16,20,21,20,23,41,75,3.8,1014,26,10,239,14
2010-08-23,23,16,0.0,10.5,4,4,92,07:52 PM,04:45 AM,06:13 AM,08:39 PM,16,19,20,19,19,52,83,0.0,1007,23,8,234,12
2010-08-24,24,16,0.0,10.5,5,5,99,08:04 PM,05:58 AM,06:15 AM,08:37 PM,16,20,20,20,19,63,80,4.9,1003,24,8,256,13
2010-08-25,19,12,0.0,10.5,5,5,100,08:15 PM,07:09 AM,06:17 AM,08:34 PM,10,15,16,15,29,52,73,0.3,1005,19,9,244,19
2010-08-26,17,10,0.0,9.3,3,3,87,08:26 PM,08:20 AM,06:19 AM,08:32 PM,10,13,14,13,30,56,77,0.0,1007,17,9,255,19
2010-08-27,19,8,0.0,8.2,4,4,79,08:37 PM,09:31 AM,06:21 AM,08:29 PM,10,14,14,14,16,52,81,5.9,1004,19,6,163,9
2010-08-28,18,11,0.0,10.5,4,4,72,08:50 PM,10:43 AM,06:23 AM,08:27 PM,11,13,14,13,22,64,83,5.0,999,18,7,162,15
2010-08-29,18,9,0.0,8.1,4,4,65,09:06 PM,11:57 AM,06:25 AM,08:24 PM,10,11,12,11,18,79,87,0.2,1006,18,7,286,11
2010-08-30,19,7,0.0,11.6,4,4,57,09:27 PM,01:11 PM,06:26 AM,08:22 PM,8,12,13,12,12,45,77,0.3,1011,19,8,192,7
2010-08-31,18,9,0.0,11.6,4,4,54,09:54 PM,02:26 PM,06:28 AM,08:20 PM,8,13,13,13,18,26,74,0.2,1014,18,8,96,11
2010-09-01,15,9,0.0,6.9,3,3,37,10:34 PM,03:37 PM,06:30 AM,08:17 PM,9,10,12,10,24,75,87,1.6,1010,15,7,28,15
2010-09-02,13,10,0.0,8.1,3,3,29,11:29 PM,04:38 PM,06:32 AM,08:15 PM,9,9,11,9,24,77,92,5.5,1004,13,7,296,16
2010-09-03,15,6,0.0,11.6,4,4,22,No moonrise,05:28 PM,06:34 AM,08:12 PM,7,8,10,8,27,47,82,0.2,1009,15,9,281,17
2010-09-04,15,6,0.0,10.4,3,3,14,12:40 AM,06:05 PM,06:36 AM,08:10 PM,7,9,10,9,16,53,85,1.7,1019,15,8,241,10
2010-09-05,15,5,0.0,11.6,3,3,7,02:04 AM,06:32 PM,06:38 AM,08:07 PM,6,9,10,9,14,41,78,0.0,1024,15,8,36,9
2010-09-06,17,6,0.0,11.6,4,4,0,03:36 AM,06:53 PM,06:39 AM,08:05 PM,7,10,11,10,24,36,75,0.0,1024,17,9,63,14
2010-09-07,19,8,0.0,11.6,4,4,0,05:09 AM,07:10 PM,06:41 AM,08:02 PM,7,11,12,11,21,37,74,0.0,1024,19,8,91,13
2010-09-08,17,7,0.0,11.6,4,4,0,06:43 AM,07:26 PM,06:43 AM,08:00 PM,7,10,12,10,22,17,74,0.0,1024,17,9,99,13
2010-09-09,18,6,0.0,10.3,4,4,1,08:16 AM,07:41 PM,06:45 AM,07:57 PM,6,11,12,11,26,14,69,0.0,1026,18,9,110,16
2010-09-10,15,10,0.0,6.5,3,3,8,09:49 AM,07:58 PM,06:47 AM,07:55 PM,10,10,12,10,24,88,86,0.4,1024,15,8,145,15
2010-09-11,18,10,0.0,7.8,3,3,16,11:21 AM,08:18 PM,06:49 AM,07:52 PM,10,13,13,13,16,78,84,0.1,1023,18,6,163,10
2010-09-12,21,7,0.0,11.6,4,4,23,12:49 PM,08:44 PM,06:51 AM,07:50 PM,10,14,15,14,9,24,78,0.0,1023,21,8,134,6
2010-09-13,21,10,0.0,10.3,5,5,31,02:10 PM,09:20 PM,06:53 AM,07:47 PM,11,15,16,15,15,49,75,0.0,1020,21,8,175,9
2010-09-14,19,11,0.0,11.6,4,4,38,03:19 PM,10:06 PM,06:54 AM,07:45 PM,11,15,15,15,18,33,78,0.7,1016,19,10,211,11
2010-09-15,14,9,0.0,6.4,3,3,46,04:13 PM,11:04 PM,06:56 AM,07:42 PM,11,11,13,11,26,94,93,1.3,1007,14,7,200,16
2010-09-16,16,8,0.0,7.7,4,4,53,04:53 PM,No moonset,06:58 AM,07:40 PM,9,9,11,9,23,76,89,1.3,1005,16,7,208,15
2010-09-17,16,7,0.0,8.9,4,4,61,05:22 PM,12:11 AM,07:00 AM,07:37 PM,9,9,10,9,25,59,90,3.4,1007,16,7,210,15
2010-09-18,12,7,0.0,7.5,2,2,68,05:43 PM,01:22 AM,07:02 AM,07:34 PM,8,7,9,7,27,65,90,0.6,1008,12,10,220,17
2010-09-19,13,6,0.0,8.9,3,3,76,05:59 PM,02:35 AM,07:04 AM,07:32 PM,6,7,9,7,26,50,83,0.0,1012,13,10,232,16
2010-09-20,17,6,0.0,10.2,3,3,84,06:12 PM,03:48 AM,07:06 AM,07:29 PM,7,10,11,10,23,61,79,0.4,1017,17,9,219,14
2010-09-21,13,9,0.0,6.1,3,3,91,06:24 PM,04:59 AM,07:08 AM,07:27 PM,9,9,11,9,27,88,90,2.1,1016,13,9,201,16
2010-09-22,15,7,0.0,10.2,4,4,99,06:35 PM,06:09 AM,07:09 AM,07:24 PM,8,9,11,9,23,62,85,0.2,1020,15,9,294,15
2010-09-23,16,4,0.0,11.6,3,3,100,06:46 PM,07:21 AM,07:11 AM,07:22 PM,6,9,10,9,16,44,77,0.0,1021,16,8,221,9
2010-09-24,20,7,0.0,11.6,4,4,86,06:59 PM,08:32 AM,07:13 AM,07:19 PM,8,11,12,11,27,14,79,0.0,1012,20,10,171,16
2010-09-25,20,9,0.0,11.6,4,4,79,07:15 PM,09:46 AM,07:15 AM,07:16 PM,10,12,13,12,25,19,82,0.0,1009,20,9,154,15
2010-09-26,22,10,0.0,10.2,5,5,71,07:34 PM,11:00 AM,07:17 AM,07:14 PM,11,15,16,15,21,57,76,0.6,1010,22,7,119,12
2010-09-27,17,12,0.0,6.0,4,4,64,07:59 PM,12:14 PM,07:19 AM,07:11 PM,12,13,14,13,18,80,92,0.1,1005,17,6,103,11
2010-09-28,14,9,0.0,5.9,3,3,56,08:34 PM,01:25 PM,07:21 AM,07:09 PM,11,11,12,11,12,98,94,1.8,1002,14,4,180,8
2010-09-29,7,2,0.0,7.3,1,1,48,09:23 PM,02:29 PM,07:23 AM,07:06 PM,4,1,5,1,25,83,94,3.9,1013,7,9,28,16
2010-09-30,10,1,0.0,11.6,2,2,41,10:26 PM,03:22 PM,07:25 AM,07:04 PM,1,1,4,1,25,29,83,0.0,1020,10,9,46,15
2010-10-01,11,2,0.0,11.6,3,3,39,11:43 PM,04:02 PM,07:27 AM,07:01 PM,1,3,6,3,15,10,76,0.0,1023,11,8,81,9
2010-10-02,13,1,0.0,11.3,3,3,32,No moonrise,04:32 PM,07:28 AM,06:58 PM,3,6,7,6,12,5,76,0.0,1026,13,10,108,7
2010-10-03,12,3,0.0,11.3,3,3,25,01:08 AM,04:55 PM,07:30 AM,06:56 PM,2,5,7,5,20,1,74,0.0,1030,12,8,138,11
2010-10-04,12,3,0.0,11.2,3,3,18,02:37 AM,05:13 PM,07:32 AM,06:53 PM,1,3,6,3,29,0,71,0.0,1029,12,10,144,17
2010-10-05,11,1,0.0,11.2,3,3,10,04:08 AM,05:29 PM,07:34 AM,06:51 PM,-0,1,5,1,30,11,70,0.0,1029,11,10,135,18
2010-10-06,11,1,0.0,11.1,2,2,3,05:40 AM,05:45 PM,07:36 AM,06:48 PM,-1,1,5,1,28,4,70,0.0,1032,11,10,138,17
2010-10-07,8,-1,0.0,11.1,2,2,0,07:12 AM,06:01 PM,07:38 AM,06:46 PM,-4,-1,3,-1,22,1,64,0.0,1037,8,10,144,13
2010-10-08,11,-1,0.0,11.0,2,2,0,08:44 AM,06:20 PM,07:40 AM,06:43 PM,-1,2,4,2,17,15,67,0.0,1037,11,10,120,9
2010-10-09,13,1,0.0,11.0,3,3,4,10:16 AM,06:44 PM,07:42 AM,06:41 PM,2,4,6,4,18,6,79,0.0,1031,13,9,48,10
2010-10-10,13,-1,0.0,10.9,3,3,11,11:43 AM,07:16 PM,07:44 AM,06:38 PM,3,6,7,6,13,21,77,0.0,1019,13,8,212,7
2010-10-11,9,2,0.0,8.5,3,3,18,01:00 PM,07:59 PM,07:46 AM,06:36 PM,2,3,5,3,20,52,82,0.0,1015,9,9,320,12
2010-10-12,10,2,0.0,7.0,2,2,26,02:02 PM,08:53 PM,07:48 AM,06:33 PM,2,2,6,2,25,55,77,0.1,1012,10,10,293,16
2010-10-13,8,-1,0.0,7.0,2,2,33,02:49 PM,09:59 PM,07:50 AM,06:31 PM,-0,1,4,1,21,42,76,0.5,1016,8,9,289,13
2010-10-14,6,2,0.0,5.4,1,1,40,03:22 PM,11:10 PM,07:51 AM,06:28 PM,4,2,5,2,23,83,96,2.7,1006,6,7,249,14
2010-10-15,7,-0,0.0,10.7,2,2,48,03:46 PM,No moonset,07:53 AM,06:26 PM,0,-1,3,-1,25,15,83,0.0,1007,7,8,291,15
2010-10-16,7,-2,0.0,10.7,2,2,55,04:04 PM,12:23 AM,07:55 AM,06:24 PM,-2,0,2,0,10,18,79,0.0,1017,7,8,243,5
2010-10-17,7,-2,0.0,6.9,1,1,62,04:18 PM,01:36 AM,07:57 AM,06:21 PM,-2,2,3,2,7,42,73,0.0,1024,7,10,245,4
2010-10-18,7,-2,0.0,10.6,2,2,69,04:31 PM,02:47 AM,07:59 AM,06:19 PM,-3,-0,2,-0,16,2,70,0.0,1024,7,10,165,9
2010-10-19,6,-1,0.0,5.1,1,1,77,04:43 PM,03:58 AM,08:01 AM,06:17 PM,3,0,4,0,22,93,96,0.6,1012,6,8,157,13
2010-10-20,9,3,0.0,6.7,2,2,84,04:54 PM,05:08 AM,08:03 AM,06:14 PM,4,3,5,3,16,90,95,0.0,1001,9,5,203,9
2010-10-21,6,-0,0.0,5.0,1,1,91,05:07 PM,06:19 AM,08:05 AM,06:12 PM,2,-0,3,-0,25,82,91,0.1,1004,6,9,239,15
2010-10-22,5,-1,0.0,8.3,1,1,98,05:22 PM,07:33 AM,08:07 AM,06:10 PM,1,-3,2,-3,37,66,96,2.0,1009,5,10,228,22
2010-10-23,10,3,0.0,10.0,3,3,100,05:40 PM,08:47 AM,08:09 AM,06:07 PM,4,1,5,1,32,46,90,0.1,1013,10,10,209,19
2010-10-24,8,2,0.0,6.6,2,2,87,06:04 PM,10:02 AM,08:11 AM,06:05 PM,5,2,5,2,29,67,95,0.3,1007,8,10,181,16
2010-10-25,8,4,0.0,5.0,2,2,80,06:37 PM,11:15 AM,08:13 AM,06:03 PM,4,2,6,2,29,81,91,0.0,1011,8,10,218,18
2010-10-26,7,2,0.0,8.3,2,2,72,07:22 PM,12:22 PM,08:15 AM,06:01 PM,2,2,4,2,15,67,89,0.0,1019,7,7,284,9
2010-10-27,7,-1,0.0,8.7,1,1,65,08:21 PM,01:18 PM,08:17 AM,05:59 PM,0,-0,2,-0,16,53,88,0.0,1025,7,5,264,9
2010-10-28,5,2,0.0,3.5,1,1,58,09:33 PM,02:01 PM,08:19 AM,05:56 PM,2,-0,4,-0,28,88,85,0.0,1019,5,10,206,18
2010-10-29,9,5,0.0,3.5,2,2,51,10:53 PM,02:33 PM,08:21 AM,05:54 PM,6,4,7,4,24,87,96,0.1,1015,9,8,247,15
2010-10-30,10,4,0.0,8.7,3,3,43,No moonrise,02:58 PM,08:23 AM,05:52 PM,5,3,6,3,27,44,92,0.0,1016,10,8,177,15
2010-10-31,9,3,0.0,8.7,2,2,39,12:18 AM,03:17 PM,08:25 AM,05:50 PM,3,2,5,2,30,21,91,0.0,1014,9,10,170,17
2010-11-01,11,4,0.0,8.7,3,3,22,01:46 AM,03:34 PM,08:27 AM,05:48 PM,4,4,6,4,25,24,88,0.0,1012,11,10,186,13
2010-11-02,11,4,0.0,8.7,2,2,15,03:13 AM,03:49 PM,08:29 AM,05:46 PM,7,7,8,7,12,64,94,1.6,1012,11,5,161,6
2010-11-03,10,7,0.0,5.2,3,3,7,04:41 AM,04:04 PM,08:31 AM,05:44 PM,6,5,8,5,27,77,91,0.4,1009,10,8,214,17
2010-11-04,8,6,0.0,3.4,2,2,0,06:11 AM,04:22 PM,08:33 AM,05:42 PM,6,4,7,4,30,90,95,1.2,1007,8,10,243,19
2010-11-05,7,6,0.0,3.4,2,2,0,07:42 AM,04:43 PM,08:35 AM,05:40 PM,6,4,6,4,20,99,98,2.3,1004,7,6,253,12
2010-11-06,7,4,0.0,3.4,2,2,0,09:11 AM,05:11 PM,08:37 AM,05:38 PM,5,3,5,3,17,95,96,2.3,1004,7,4,248,11
2010-11-07,5,2,0.0,3.4,1,1,0,10:34 AM,05:49 PM,08:39 AM,05:36 PM,3,1,4,1,12,88,93,0.2,1006,5,7,239,8
2010-11-08,6,2,0.0,3.3,1,1,8,11:45 AM,06:39 PM,08:41 AM,05:34 PM,3,-0,3,-0,22,96,96,5.3,996,6,9,99,14
2010-11-09,11,5,0.0,5.1,2,2,15,12:39 PM,07:42 PM,08:43 AM,05:32 PM,8,6,8,6,26,85,97,1.4,987,11,7,156,15
2010-11-10,6,4,0.0,3.3,2,2,23,01:19 PM,08:52 PM,08:45 AM,05:31 PM,5,4,5,4,14,100,98,21.4,990,6,4,100,8
2010-11-11,8,3,0.0,3.3,2,2,30,01:47 PM,10:06 PM,08:47 AM,05:29 PM,5,3,5,3,18,100,97,0.9,1002,8,3,225,12
2010-11-12,5,2,0.0,3.3,1,1,38,02:08 PM,11:20 PM,08:49 AM,05:27 PM,4,-0,4,-0,30,88,98,1.8,991,5,7,189,19
2010-11-13,9,5,0.0,6.9,2,2,45,02:24 PM,No moonset,08:51 AM,05:25 PM,6,2,6,2,37,75,96,0.7,990,9,9,233,23
2010-11-14,9,6,0.0,6.9,2,2,53,02:37 PM,12:32 AM,08:53 AM,05:24 PM,7,5,8,5,26,79,96,0.2,1004,9,9,203,15
2010-11-15,12,7,0.0,5.1,2,2,60,02:49 PM,01:44 AM,08:55 AM,05:22 PM,9,7,9,7,24,77,96,0.0,1011,12,7,238,13
2010-11-16,7,3,0.0,5.1,2,2,68,03:01 PM,02:54 AM,08:57 AM,05:20 PM,4,3,5,3,18,68,94,0.1,1022,7,6,141,11
2010-11-17,4,3,0.0,3.2,1,1,76,03:13 PM,04:04 AM,08:59 AM,05:19 PM,2,-1,3,-1,27,100,92,2.9,1022,4,10,70,18
2010-11-18,8,5,0.0,2.0,2,2,83,03:27 PM,05:17 AM,09:01 AM,05:17 PM,6,4,6,4,21,95,96,0.3,1015,8,7,133,13
2010-11-19,9,7,0.0,2.0,2,2,91,03:44 PM,06:30 AM,09:03 AM,05:16 PM,7,6,8,6,18,96,97,0.5,1016,9,4,176,11
2010-11-20,7,2,0.0,3.9,1,1,98,04:06 PM,07:46 AM,09:05 AM,05:14 PM,4,3,4,3,13,77,95,0.2,1019,7,3,136,8
2010-11-21,7,3,0.0,2.0,2,2,100,04:36 PM,09:01 AM,09:07 AM,05:13 PM,4,4,5,4,12,81,95,0.8,1017,7,5,177,7
2010-11-22,5,1,0.0,5.8,2,2,87,05:18 PM,10:11 AM,09:09 AM,05:12 PM,2,-0,3,-0,22,51,93,0.3,1013,5,7,126,13
2010-11-23,6,3,0.0,2.0,1,1,79,06:13 PM,11:12 AM,09:11 AM,05:10 PM,3,0,4,0,27,94,96,5.5,994,6,8,142,17
2010-11-24,4,2,0.2,2.0,1,1,72,07:23 PM,12:00 PM,09:13 AM,05:09 PM,2,1,3,1,15,90,93,0.4,991,4,5,205,10
2010-11-25,2,0,1.7,2.0,1,1,64,08:42 PM,12:36 PM,09:15 AM,05:08 PM,1,-3,1,-3,19,100,96,1.9,994,2,5,226,13
2010-11-26,-0,-5,1.1,2.0,1,1,57,10:07 PM,01:03 PM,09:16 AM,05:07 PM,-3,-5,-2,-5,10,81,91,1.3,1004,-0,6,232,7
